"assignment_status","priority_band","feature","route","page","page_file","visual_density_priority","visual_density_risk_score","official_density_score","body_grade","archetype","guardrail","root_causes","recommendation","next_action","source_files"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pWalletHistory","P2PFundLockHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart"
"monitor_when_touched","P3 when-touched monitor","p2p","AppRoutePaths.p2pWalletFundLockHistory","P2PFundLockHistoryPage","flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/p2p/presentation/pages/p2p_fund_lock_history_page.dart"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeCopyArmIntegrationStatus","ArmIntegrationStatusPage","flutter_app/lib/features/trade/presentation/pages/arm_integration_status_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/arm_integration_status_page.dart;flutter_app/lib/features/trade/presentation/widgets/arm_integration_common_painter.dart;flutter_app/lib/features/trade/presentation/widgets/arm_integration_providers.dart;flutter_app/lib/features/trade/presentation/widgets/arm_integration_sla_actions.dart"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeMarginLiveMarketDataAnalytics","LiveMarketDataAnalyticsPage","flutter_app/lib/features/trade/presentation/pages/live_market_data_analytics_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/live_market_data_analytics_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_body_review_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeCopyTransactionReporting","TransactionReportingPage","flutter_app/lib/features/trade/presentation/pages/transaction_reporting_page.dart","P3_LOW_DENSITY_REVIEW","14","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/transaction_reporting_page.dart;flutter_app/lib/features/trade/presentation/widgets/trade_body_review_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","markets","AppRoutePaths.marketsOverview","MarketOverviewPage","flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart","P3_LOW_DENSITY_REVIEW","13","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart;flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_01.dart;flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_02.dart;flutter_app/lib/features/markets/presentation/pages/market_overview_page_part_03.dart;flutter_app/lib/features/markets/presentation/widgets/market_body_review_widgets.dart"
"monitor_when_touched","P3 when-touched monitor","markets","AppRoutePaths.marketsSectors","MarketSectorsPage","flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart","P3_LOW_DENSITY_REVIEW","13","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart"
"monitor_when_touched","P3 when-touched monitor","profile","AppRoutePaths.profileDevices","DeviceManagementPage","flutter_app/lib/features/profile/presentation/pages/device_management_page.dart","P3_LOW_DENSITY_REVIEW","13","8","B","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/profile/presentation/pages/device_management_page.dart;flutter_app/lib/features/profile/presentation/widgets/device_management_page_common.dart;flutter_app/lib/features/profile/presentation/widgets/device_management_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","'/wallet/transaction/:txId'","TransactionDetailPage","flutter_app/lib/features/wallet/presentation/pages/transaction_detail_page.dart","P3_LOW_DENSITY_REVIEW","13","1","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/transaction_detail_page.dart;flutter_app/lib/features/wallet/presentation/widgets/transaction_detail_page_common.dart;flutter_app/lib/features/wallet/presentation/widgets/transaction_detail_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","arena","AppRoutePaths.arenaResolution","ArenaResolutionCenterPage","flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart","P3_LOW_DENSITY_REVIEW","12","0","A","detail","open_arena_points_boundary_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/arena/presentation/pages/arena_resolution_center_page.dart"
"monitor_when_touched","P3 when-touched monitor","dev","AppRoutePaths.performanceMonitor","PerformanceMonitor","flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart","P3_LOW_DENSITY_REVIEW","12","0","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/dev/presentation/pages/performance_monitor.dart;flutter_app/lib/features/dev/presentation/widgets/performance_monitor_common.dart;flutter_app/lib/features/dev/presentation/widgets/performance_monitor_sections.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsProductSample","SavingsProductDetailPage","flutter_app/lib/features/earn/presentation/pages/savings_product_detail_page.dart","P3_LOW_DENSITY_REVIEW","12","4","A","detail","financial_safety_copy_preserve","spacer_inside_cards","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_product_detail_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsReceipt","SavingsReceiptPage","flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart","P3_LOW_DENSITY_REVIEW","12","4","A","detail","financial_safety_copy_preserve","spacer_inside_cards","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart"
"monitor_when_touched","P3 when-touched monitor","earn","AppRoutePaths.earnSavingsRedeemPos001","SavingsRedeemPage","flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart","P3_LOW_DENSITY_REVIEW","12","4","A","detail","financial_safety_copy_preserve","spacer_inside_cards","Remove Spacer-driven loose card expansion or replace with fixed compact content rhythm.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart"
"monitor_when_touched","P3 when-touched monitor","profile","AppRoutePaths.profileSettings","SettingsPage","flutter_app/lib/features/profile/presentation/pages/settings_page.dart","P3_LOW_DENSITY_REVIEW","12","4","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/profile/presentation/pages/settings_page.dart;flutter_app/lib/features/profile/presentation/widgets/settings_page_common.dart;flutter_app/lib/features/profile/presentation/widgets/settings_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","trade","AppRoutePaths.tradeBotStrategyCompare","BotStrategyComparePage","flutter_app/lib/features/trade/presentation/pages/bot_strategy_compare_page.dart","P3_LOW_DENSITY_REVIEW","12","0","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/trade/presentation/pages/bot_strategy_compare_page.dart;flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_metrics.dart;flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_painters.dart;flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_recommendations_common.dart;flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_selection.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","AppRoutePaths.walletDeposit","DepositPage","flutter_app/lib/features/wallet/presentation/pages/deposit_page.dart","P3_LOW_DENSITY_REVIEW","12","3","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/deposit_page.dart;flutter_app/lib/features/wallet/presentation/widgets/deposit_page_common.dart;flutter_app/lib/features/wallet/presentation/widgets/deposit_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","wallet","'${AppRoutePaths.walletDeposit}/:asset'","DepositPage","flutter_app/lib/features/wallet/presentation/pages/deposit_page.dart","P3_LOW_DENSITY_REVIEW","12","3","A","detail","financial_safety_copy_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/wallet/presentation/pages/deposit_page.dart;flutter_app/lib/features/wallet/presentation/widgets/deposit_page_common.dart;flutter_app/lib/features/wallet/presentation/widgets/deposit_page_sections.dart"
"monitor_when_touched","P3 when-touched monitor","profile","AppRoutePaths.profileSubAccounts","SubAccountPage","flutter_app/lib/features/profile/presentation/pages/sub_account_page.dart","P3_LOW_DENSITY_REVIEW","11","3","A","detail","standard_ui_accessibility_preserve","bottom_nav_inset_pressure","Recheck bottom-nav/sticky-footer clearance and keep primary content visible above chrome.","Monitor when touched; do not churn proactively without visual evidence or nearby feature work.","flutter_app/lib/features/profile/presentation/pages/sub_account_page.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_card_details.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_cards.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_create.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_formatters.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_primitives.dart;flutter_app/lib/features/profile/presentation/widgets/profile_sub_account_summary.dart"
